Event ID,Disease,lat,lon,Locality,Country,Region,Location,observation date,report date,Date,Animal Type,Animal Species,Species,Diagnosis Status,Humans Affected,Human Deaths,Diagnosis Source,cluster
402519,African swine fever,52.353051,17.065435,153467TULCE,Poland,Europe,"153467TULCE, Poland, Europe",2025-03-02,2025-03-17,2025-03-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402876,African swine fever,52.205701,16.89458,153761BARAN?WKO,Poland,Europe,"153761BARAN?WKO, Poland, Europe",2025-03-03,2025-03-21,2025-03-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402518,African swine fever,52.259682,16.816793,153469PO EGOWO,Poland,Europe,"153469PO EGOWO, Poland, Europe",2025-03-03,2025-03-17,2025-03-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402517,African swine fever,52.252939,16.756976,153470G?RKA,Poland,Europe,"153470G?RKA, Poland, Europe",2025-03-03,2025-03-17,2025-03-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402516,African swine fever,52.250664,16.999558,153472MIECZEWO,Poland,Europe,"153472MIECZEWO, Poland, Europe",2025-03-03,2025-03-17,2025-03-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402514,African swine fever,52.296394,16.741625,153479D BIENKO,Poland,Europe,"153479D BIENKO, Poland, Europe",2025-03-03,2025-03-17,2025-03-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402512,African swine fever,52.180243,16.929257,153482 ABNO,Poland,Europe,"153482 ABNO, Poland, Europe",2025-03-03,2025-03-17,2025-03-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402878,African swine fever,52.27304,17.022995,153759BOR?WIEC,Poland,Europe,"153759BOR?WIEC, Poland, Europe",2025-03-05,2025-03-21,2025-03-05,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402877,African swine fever,52.270354,16.774398,153760TRZEBAW,Poland,Europe,"153760TRZEBAW, Poland, Europe",2025-03-05,2025-03-21,2025-03-05,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402874,African swine fever,52.247527,16.99599,153763MIECZEWO,Poland,Europe,"153763MIECZEWO, Poland, Europe",2025-03-06,2025-03-21,2025-03-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402873,African swine fever,52.281093,16.830115,153764PUSZCZYKOWO,Poland,Europe,"153764PUSZCZYKOWO, Poland, Europe",2025-03-06,2025-03-21,2025-03-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402871,African swine fever,52.277818,16.729891,153767TRZEBAW,Poland,Europe,"153767TRZEBAW, Poland, Europe",2025-03-06,2025-03-21,2025-03-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403689,African swine fever,52.231154,16.896352,154369SOWINIEC,Poland,Europe,"154369SOWINIEC, Poland, Europe",2025-03-07,2025-03-28,2025-03-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403688,African swine fever,52.305516,16.759565,154370ROSN?WKO,Poland,Europe,"154370ROSN?WKO, Poland, Europe",2025-03-07,2025-03-28,2025-03-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
402872,African swine fever,52.310676,16.895732,153766  CZYCA,Poland,Europe,"153766  CZYCA, Poland, Europe",2025-03-09,2025-03-21,2025-03-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403704,African swine fever,52.17717,16.77064,154354SROCKO WIELKIE,Poland,Europe,"154354SROCKO WIELKIE, Poland, Europe",2025-03-10,2025-03-28,2025-03-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403701,African swine fever,52.1972,16.74565,154357BIECZYNY,Poland,Europe,"154357BIECZYNY, Poland, Europe",2025-03-10,2025-03-28,2025-03-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403700,African swine fever,52.20376,16.75336,154358BIECZYNY,Poland,Europe,"154358BIECZYNY, Poland, Europe",2025-03-10,2025-03-28,2025-03-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403691,African swine fever,52.285005,16.73369,154367TRZEBAW,Poland,Europe,"154367TRZEBAW, Poland, Europe",2025-03-10,2025-03-28,2025-03-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403690,African swine fever,52.243752,16.75586,154368 ?D,Poland,Europe,"154368 ?D, Poland, Europe",2025-03-10,2025-03-28,2025-03-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403703,African swine fever,52.19803,16.73509,154355BIECZYNY,Poland,Europe,"154355BIECZYNY, Poland, Europe",2025-03-11,2025-03-28,2025-03-11,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403702,African swine fever,52.20714,16.73969,154356BIECZYNY,Poland,Europe,"154356BIECZYNY, Poland, Europe",2025-03-11,2025-03-28,2025-03-11,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403699,African swine fever,52.19788,16.73511,154359BIECZYNY,Poland,Europe,"154359BIECZYNY, Poland, Europe",2025-03-11,2025-03-28,2025-03-11,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403698,African swine fever,52.161389,16.912409,154360BRODNICZKA,Poland,Europe,"154360BRODNICZKA, Poland, Europe",2025-03-11,2025-03-28,2025-03-11,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403694,African swine fever,52.25697,16.783596,154364G?RKA,Poland,Europe,"154364G?RKA, Poland, Europe",2025-03-12,2025-03-28,2025-03-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403692,African swine fever,52.193419,16.809154,154366PECNA,Poland,Europe,"154366PECNA, Poland, Europe",2025-03-12,2025-03-28,2025-03-12,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403696,African swine fever,52.357527,16.916017,154362POZNA,Poland,Europe,"154362POZNA, Poland, Europe",2025-03-13,2025-03-28,2025-03-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403693,African swine fever,52.311633,16.898056,154365  CZYCA,Poland,Europe,"154365  CZYCA, Poland, Europe",2025-03-13,2025-03-28,2025-03-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403686,African swine fever,52.246436,16.822654,154372MOSINA,Poland,Europe,"154372MOSINA, Poland, Europe",2025-03-14,2025-03-28,2025-03-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403685,African swine fever,52.242691,16.829371,154373MOSINA,Poland,Europe,"154373MOSINA, Poland, Europe",2025-03-14,2025-03-28,2025-03-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403683,African swine fever,52.301113,17.013957,154375SZCZYTNIKI,Poland,Europe,"154375SZCZYTNIKI, Poland, Europe",2025-03-14,2025-03-28,2025-03-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403687,African swine fever,52.211014,16.783801,154371BOLES AWIEC,Poland,Europe,"154371BOLES AWIEC, Poland, Europe",2025-03-15,2025-03-28,2025-03-15,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403684,African swine fever,52.18943,16.819029,154374PECNA,Poland,Europe,"154374PECNA, Poland, Europe",2025-03-15,2025-03-28,2025-03-15,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403695,African swine fever,52.314034,16.890786,154363  CZYCA,Poland,Europe,"154363  CZYCA, Poland, Europe",2025-03-16,2025-03-28,2025-03-16,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
403697,African swine fever,52.180669,16.985207,154361BRODNICZKA,Poland,Europe,"154361BRODNICZKA, Poland, Europe",2025-03-17,2025-03-28,2025-03-17,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404678,African swine fever,52.166086,16.962339,155017TWORZYKOWO,Poland,Europe,"155017TWORZYKOWO, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404677,African swine fever,52.171654,16.865628,155018 ABNO,Poland,Europe,"155018 ABNO, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404676,African swine fever,52.162954,16.942814,155019ESTERPOLE,Poland,Europe,"155019ESTERPOLE, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404675,African swine fever,52.160784,16.941938,155020ESTERPOLE,Poland,Europe,"155020ESTERPOLE, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404672,African swine fever,52.24462,16.79219,155024DYMACZEWO STARE,Poland,Europe,"155024DYMACZEWO STARE, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404671,African swine fever,52.24615,16.779277,155026DYMACZEWO STARE,Poland,Europe,"155026DYMACZEWO STARE, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404670,African swine fever,52.245096,16.829959,155027PO EGOWO,Poland,Europe,"155027PO EGOWO, Poland, Europe",2025-03-18,2025-04-11,2025-03-18,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404674,African swine fever,52.153458,16.943532,155021ESTERPOLE,Poland,Europe,"155021ESTERPOLE, Poland, Europe",2025-03-19,2025-04-11,2025-03-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404673,African swine fever,52.212874,16.723992,155022B DLEWO,Poland,Europe,"155022B DLEWO, Poland, Europe",2025-03-19,2025-04-11,2025-03-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404669,African swine fever,52.31076,16.885013,155029WIRY,Poland,Europe,"155029WIRY, Poland, Europe",2025-03-19,2025-04-11,2025-03-19,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404667,African swine fever,52.260048,16.947905,155031ROGALIN,Poland,Europe,"155031ROGALIN, Poland, Europe",2025-03-20,2025-04-11,2025-03-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404666,African swine fever,52.262318,16.754351,155032G?RKA,Poland,Europe,"155032G?RKA, Poland, Europe",2025-03-20,2025-04-11,2025-03-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404665,African swine fever,52.293053,16.738679,155033D BIENKO,Poland,Europe,"155033D BIENKO, Poland, Europe",2025-03-20,2025-04-11,2025-03-20,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404668,African swine fever,52.316106,16.897655,155030  CZYCA,Poland,Europe,"155030  CZYCA, Poland, Europe",2025-03-23,2025-04-11,2025-03-23,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404654,African swine fever,52.199874,16.791244,155080PECNA,Poland,Europe,"155080PECNA, Poland, Europe",2025-03-23,2025-04-11,2025-03-23,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404660,African swine fever,52.172096,16.930547,155047BRODNICZKA,Poland,Europe,"155047BRODNICZKA, Poland, Europe",2025-03-24,2025-04-11,2025-03-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404659,African swine fever,52.1607,16.94356,155048BRODNICZKA,Poland,Europe,"155048BRODNICZKA, Poland, Europe",2025-03-24,2025-04-11,2025-03-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404653,African swine fever,52.265241,16.733335,155082 ?D,Poland,Europe,"155082 ?D, Poland, Europe",2025-03-24,2025-04-11,2025-03-24,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404658,African swine fever,52.169966,16.93338,155049BRODNICZKA,Poland,Europe,"155049BRODNICZKA, Poland, Europe",2025-03-25,2025-04-11,2025-03-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404656,African swine fever,52.25935,16.791298,155072G?RKA,Poland,Europe,"155072G?RKA, Poland, Europe",2025-03-25,2025-04-11,2025-03-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404655,African swine fever,52.261898,16.778772,155077G?RKA,Poland,Europe,"155077G?RKA, Poland, Europe",2025-03-25,2025-04-11,2025-03-25,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404657,African swine fever,52.181179,16.93916,155063 ABNO,Poland,Europe,"155063 ABNO, Poland, Europe",2025-03-26,2025-04-11,2025-03-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404650,African swine fever,52.251637,16.839002,155089MOSINA,Poland,Europe,"155089MOSINA, Poland, Europe",2025-03-26,2025-04-11,2025-03-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404649,African swine fever,52.252373,16.814996,155090PO EGOWO,Poland,Europe,"155090PO EGOWO, Poland, Europe",2025-03-26,2025-04-11,2025-03-26,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405354,African swine fever,52.19727,16.74517,155676BIECZYNY,Poland,Europe,"155676BIECZYNY, Poland, Europe",2025-03-28,2025-04-18,2025-03-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405335,African swine fever,52.207087,16.797581,155882BORKOWICE,Poland,Europe,"155882BORKOWICE, Poland, Europe",2025-03-28,2025-04-18,2025-03-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405334,African swine fever,52.220853,16.726407,155883B DLEWO,Poland,Europe,"155883B DLEWO, Poland, Europe",2025-03-28,2025-04-18,2025-03-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405333,African swine fever,52.211448,16.719683,155884B DLEWO,Poland,Europe,"155884B DLEWO, Poland, Europe",2025-03-28,2025-04-18,2025-03-28,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405347,African swine fever,52.176389,16.820278,155683GRZYBNO,Poland,Europe,"155683GRZYBNO, Poland, Europe",2025-03-29,2025-04-18,2025-03-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404648,African swine fever,52.248101,16.869271,155091MOSINA,Poland,Europe,"155091MOSINA, Poland, Europe",2025-03-29,2025-04-11,2025-03-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404647,African swine fever,52.382851,16.877453,155093POZNA,Poland,Europe,"155093POZNA, Poland, Europe",2025-03-29,2025-04-11,2025-03-29,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404652,African swine fever,52.316748,16.897872,155084  CZYCA,Poland,Europe,"155084  CZYCA, Poland, Europe",2025-03-30,2025-04-11,2025-03-30,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405351,African swine fever,52.296121,17.029968,155679SZCZYTNIKI,Poland,Europe,"155679SZCZYTNIKI, Poland, Europe",2025-03-31,2025-04-18,2025-03-31,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405350,African swine fever,52.284647,17.03848,155680BOR?WIEC,Poland,Europe,"155680BOR?WIEC, Poland, Europe",2025-03-31,2025-04-18,2025-03-31,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405349,African swine fever,52.282604,16.717931,155681ST SZEW,Poland,Europe,"155681ST SZEW, Poland, Europe",2025-03-31,2025-04-18,2025-03-31,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405348,African swine fever,52.290855,17.027633,155682SZCZYTNIKI,Poland,Europe,"155682SZCZYTNIKI, Poland, Europe",2025-03-31,2025-04-18,2025-03-31,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
404651,African swine fever,52.252575,16.883353,155088SOWINIEC,Poland,Europe,"155088SOWINIEC, Poland, Europe",2025-03-31,2025-04-11,2025-03-31,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405346,African swine fever,52.283344,16.801083,155684JAROS AWIEC,Poland,Europe,"155684JAROS AWIEC, Poland, Europe",2025-04-02,2025-04-18,2025-04-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405331,African swine fever,52.224331,16.86425,155886MOSINA,Poland,Europe,"155886MOSINA, Poland, Europe",2025-04-02,2025-04-18,2025-04-02,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405330,African swine fever,52.15798,16.94606,155887ESTERPOLE,Poland,Europe,"155887ESTERPOLE, Poland, Europe",2025-04-03,2025-04-18,2025-04-03,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405332,African swine fever,52.25343,16.84641,155885MOSINA,Poland,Europe,"155885MOSINA, Poland, Europe",2025-04-04,2025-04-18,2025-04-04,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405329,African swine fever,52.1693,16.932,155889BRODNICZKA,Poland,Europe,"155889BRODNICZKA, Poland, Europe",2025-04-06,2025-04-18,2025-04-06,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405886,African swine fever,52.219153,16.72748,156278B DLEWO,Poland,Europe,"156278B DLEWO, Poland, Europe",2025-04-07,2025-04-25,2025-04-07,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405887,African swine fever,52.304817,16.883187,156277  CZYCA,Poland,Europe,"156277  CZYCA, Poland, Europe",2025-04-08,2025-04-25,2025-04-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405885,African swine fever,52.194298,16.954899,156279KRAJKOWO,Poland,Europe,"156279KRAJKOWO, Poland, Europe",2025-04-08,2025-04-25,2025-04-08,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405884,African swine fever,52.245877,16.675487,156280SROCKO MA E,Poland,Europe,"156280SROCKO MA E, Poland, Europe",2025-04-09,2025-04-25,2025-04-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405883,African swine fever,52.248953,16.682748,156281SROCKO MA E,Poland,Europe,"156281SROCKO MA E, Poland, Europe",2025-04-09,2025-04-25,2025-04-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405882,African swine fever,52.239858,16.681038,156282SROCKO MA E,Poland,Europe,"156282SROCKO MA E, Poland, Europe",2025-04-09,2025-04-25,2025-04-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405336,African swine fever,52.20624,16.75261,155881BIECZYNY,Poland,Europe,"155881BIECZYNY, Poland, Europe",2025-04-09,2025-04-18,2025-04-09,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405881,African swine fever,52.250273,16.820127,156283PO EGOWO,Poland,Europe,"156283PO EGOWO, Poland, Europe",2025-04-10,2025-04-25,2025-04-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405880,African swine fever,52.239298,16.837246,156284MOSINA,Poland,Europe,"156284MOSINA, Poland, Europe",2025-04-10,2025-04-25,2025-04-10,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406453,African swine fever,52.219991,16.727305,157210B DLEWO,Poland,Europe,"157210B DLEWO, Poland, Europe",2025-04-11,2025-05-07,2025-04-11,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406456,African swine fever,52.285708,17.028347,157140BOR?WIEC,Poland,Europe,"157140BOR?WIEC, Poland, Europe",2025-04-13,2025-05-07,2025-04-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
405879,African swine fever,52.314196,16.894224,156285  CZYCA,Poland,Europe,"156285  CZYCA, Poland, Europe",2025-04-13,2025-04-25,2025-04-13,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406461,African swine fever,52.15282,16.86589,157132SULEJEWO,Poland,Europe,"157132SULEJEWO, Poland, Europe",2025-04-14,2025-05-07,2025-04-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406459,African swine fever,52.39837,16.789927,157135SK?RZEWO,Poland,Europe,"157135SK?RZEWO, Poland, Europe",2025-04-14,2025-05-07,2025-04-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406458,African swine fever,52.296208,16.738581,157137D BIENKO,Poland,Europe,"157137D BIENKO, Poland, Europe",2025-04-14,2025-05-07,2025-04-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406457,African swine fever,52.298743,16.762234,157138ROSN?WKO,Poland,Europe,"157138ROSN?WKO, Poland, Europe",2025-04-14,2025-05-07,2025-04-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406455,African swine fever,52.23929,16.69079,157141ZAMYS OWO,Poland,Europe,"157141ZAMYS OWO, Poland, Europe",2025-04-14,2025-05-07,2025-04-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406454,African swine fever,52.207021,16.717057,157142B DLEWO,Poland,Europe,"157142B DLEWO, Poland, Europe",2025-04-14,2025-05-07,2025-04-14,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
406452,African swine fever,52.265278,17.052341,157211MO CIENICA,Poland,Europe,"157211MO CIENICA, Poland, Europe",2025-04-16,2025-05-07,2025-04-16,Wild,Wild boar:Sus scrofa(Suidae),"Wild, Wild boar:Sus scrofa(Suidae)",Confirmed,,,WOAH (former OIE),8
